,day_of_week,Working time,Time,Energy_1,Energy_2,Energy_3,Energy_4,Energy_5,t_out,t_in,cooling_energy
6520,2,FALSE,8/15/2018 6:50,2963.2776,3045.8843,2246.432,3074.905,1976.574,28.3,24.999712,13307.07275
6521,2,FALSE,8/15/2018 7:01,2858.7305,3008.073,2254.945,3021.7927,1947.9713,28.3,24.999588,13091.51257
6522,2,FALSE,8/15/2018 7:10,2843.676,2984.0378,2269.5435,2976.715,1928.273,28.4,24.999584,13002.24536
6523,2,FALSE,8/15/2018 7:20,2830.1885,2966.7556,2285.569,2943.9666,1912.6028,28.5,24.999592,12939.08252
6524,2,FALSE,8/15/2018 7:30,2818.0645,2954.695,2301.7708,2916.325,1900.2535,28.6,24.999598,12891.10876
6525,2,FALSE,8/15/2018 7:40,2806.9272,2951.395,2293.0657,2902.7898,1892.6915,28.7,24.9996,12846.86926
6526,2,FALSE,8/15/2018 7:50,5030.839,4837.293,3351.4763,4780.458,2994.9695,28.8,24.999443,20995.03564
6527,2,TRUE,8/15/2018 8:01,5017.2944,4802.5835,3313.5554,4739.662,2972.187,28.9,24.998524,20845.28247
6528,2,TRUE,8/15/2018 8:10,4977.5806,4743.2017,3261.7468,4674.8765,2936.6184,28.983334,24.998466,20594.02393
6529,2,TRUE,8/15/2018 8:20,4944.644,4697.991,3218.3875,4624.5903,2909.236,29.066668,24.99853,20394.84912
6530,2,TRUE,8/15/2018 8:30,4917.3154,4666.461,3182.6548,4588.2515,2889.8657,29.15,24.998579,20244.54834
6531,2,TRUE,8/15/2018 8:40,4896.414,4640.3696,3139.094,4559.7124,2874.3457,29.233334,24.998615,20109.93579
6532,2,TRUE,8/15/2018 8:50,4880.291,4618.0034,3085.2673,4536.162,2861.2676,29.316668,24.99865,19980.99146
6533,2,TRUE,8/15/2018 9:01,4867.791,4605.334,3048.3716,4521.882,2853.7346,29.4,24.998678,19897.11304
6534,2,TRUE,8/15/2018 9:10,4863.3726,4603.751,3019.6064,4518.516,2852.4863,29.5,24.9987,19857.73242
6535,2,TRUE,8/15/2018 9:20,4862.306,4607.7275,2995.5867,4520.6846,2854.4714,29.6,24.998718,19840.77637
6536,2,TRUE,8/15/2018 9:30,4864.619,4616.939,2976.166,4528.069,2859.7666,29.7,24.99873,19845.55957
6537,2,TRUE,8/15/2018 9:40,4869.9126,4632.7627,2968.1294,4541.554,2868.9097,29.8,24.998734,19881.26855
6538,2,TRUE,8/15/2018 9:50,4877.837,4653.206,2962.8604,4559.0967,2880.5417,29.9,24.998745,19933.54175
6539,2,TRUE,8/15/2018 10:01,4888.0503,4677.0986,2963.5967,4580.7153,2894.7515,30,24.99875,20004.2124
6540,2,TRUE,8/15/2018 10:10,4896.376,4699.313,2957.2915,4599.947,2907.668,30.1,24.998753,20060.59521
6541,2,TRUE,8/15/2018 10:20,4905.8345,4722.764,2949.5417,4620.0083,2921.109,30.2,24.998747,20119.25757
6542,2,TRUE,8/15/2018 10:30,4915.902,4746.5513,2940.874,4640.884,2934.7363,30.3,24.998743,20178.94727
6543,2,TRUE,8/15/2018 10:40,4926.522,4769.9585,2948.8928,4661.7417,2948.2742,30.4,24.998737,20255.38916
6544,2,TRUE,8/15/2018 10:50,4937.7217,4793.6284,2962.6887,4682.9517,2961.9783,30.5,24.998732,20338.96875
6545,2,TRUE,8/15/2018 11:01,4949.5405,4817.781,2976.774,4704.454,2975.9065,30.6,24.998726,20424.45581
6546,2,TRUE,8/15/2018 11:10,4956.6255,4835.475,2986.437,4720.7534,2986.541,30.683332,24.998722,20485.83203
6547,2,TRUE,8/15/2018 11:20,4963.573,4852.0283,2994.382,4735.994,2996.5396,30.766666,24.998714,20542.51733
6548,2,TRUE,8/15/2018 11:30,4969.9795,4867.2344,3004.0256,4749.893,3005.6355,30.85,24.998709,20596.76807
6549,2,TRUE,8/15/2018 11:40,4975.943,4879.756,3012.5002,4761.4277,3013.1423,30.933332,24.998707,20642.76904
6550,2,TRUE,8/15/2018 11:50,4981.5537,4891.029,3020.1768,4771.8286,3019.8801,31.016666,24.998707,20684.46802
6551,2,TRUE,8/15/2018 12:01,4986.902,4901.6353,3027.305,4781.534,3026.1355,31.1,24.998707,20723.51172
6552,2,TRUE,8/15/2018 12:10,4505.8457,4514.296,2798.0564,4391.875,2794.7996,30.916666,24.998783,19004.87256
6553,2,TRUE,8/15/2018 12:20,4500.926,4503.061,2791.2449,4380.627,2786.805,30.733334,24.998978,18962.66357
6554,2,TRUE,8/15/2018 12:30,4500.776,4498.9717,2788.6804,4376.2334,2783.0615,30.55,24.99903,18947.7229
6555,2,TRUE,8/15/2018 12:40,4501.9126,4493.2476,2785.9062,4371.623,2779.1875,30.366667,24.999043,18931.87695
6556,2,TRUE,8/15/2018 12:50,4505.1074,4489.64,2784.6118,4369.4663,2776.8457,30.183332,24.999046,18925.67139
6557,2,TRUE,8/15/2018 13:01,4509.694,4488.0586,2784.4468,4368.691,2775.7178,30,24.999046,18926.60791
6558,2,TRUE,8/15/2018 13:10,5006.0635,4895.005,3026.945,4777.966,3018.4216,30.183332,24.99899,20724.40088
6559,2,TRUE,8/15/2018 13:20,5023.8467,4924.842,3045.6367,4807.3306,3037.1917,30.366667,24.998775,20838.84741
6560,2,TRUE,8/15/2018 13:30,5036.402,4946.389,3059.1187,4828.474,3050.9778,30.55,24.998716,20921.36157
6561,2,TRUE,8/15/2018 13:40,5047.3223,4962.918,3069.2368,4844.718,3064.3848,30.733334,24.9987,20988.57959
6562,2,TRUE,8/15/2018 13:50,5055.3784,4975.0454,3076.4568,4856.6226,3074.7156,30.916666,24.998695,21038.21875
6563,2,TRUE,8/15/2018 14:01,5061.0903,4983.785,3081.433,4865.168,3081.9138,31.1,24.998697,21073.39038
6564,2,TRUE,8/15/2018 14:10,5075.1587,4983.9883,3080.9504,4865.906,3081.468,31.016666,24.9987,21087.47119
6565,2,TRUE,8/15/2018 14:20,5089.7627,4986.4956,3082.1997,4869.271,3083.8237,30.933332,24.99872,21111.55273
6566,2,TRUE,8/15/2018 14:30,5106.245,4996.444,3087.1086,4878.26,3106.238,30.85,24.99873,21174.29541
6567,2,TRUE,8/15/2018 14:40,5124.3335,5003.005,3091.6936,4887.0103,3131.8245,30.766666,24.998732,21237.8667
6568,2,TRUE,8/15/2018 14:50,5143.598,5010.228,3097.3816,4897.7114,3159.0652,30.683332,24.99873,21307.98438
6569,2,TRUE,8/15/2018 15:01,5163.579,5018.902,3103.952,4910.0034,3187.3044,30.6,24.998726,21383.74072
6570,2,TRUE,8/15/2018 15:10,5173.5723,5026.5225,3110.3167,4921.3057,3223.07,30.6,24.998722,21454.78711
6571,2,TRUE,8/15/2018 15:20,5182.134,5030.5835,3113.8748,4928.6797,3251.013,30.6,24.998705,21506.28467
6572,2,TRUE,8/15/2018 15:30,5188.459,5029.8535,3114.22,4931.3076,3274.4028,30.6,24.998695,21538.24292
6573,2,TRUE,8/15/2018 15:40,5192.573,5034.004,3116.1763,4936.436,3312.7097,30.6,24.998692,21591.89917
6574,2,TRUE,8/15/2018 15:50,5194.864,5036.6416,3116.6907,4939.3853,3354.2185,30.6,24.998688,21641.7998
6575,2,TRUE,8/15/2018 16:01,5195.7104,5036.675,3115.5889,4939.9565,3397.117,30.6,24.998686,21685.04761
6576,2,TRUE,8/15/2018 16:10,5195.335,5035.138,3113.3667,4938.986,3441.6907,30.6,24.998686,21724.51636
6577,2,TRUE,8/15/2018 16:20,5193.961,5031.9653,3110.03,4936.5063,3487.4644,30.6,24.998688,21759.927
6578,2,TRUE,8/15/2018 16:30,5191.747,5027.3037,3105.6257,4932.736,3534.2603,30.6,24.998692,21791.67261
6579,2,TRUE,8/15/2018 16:40,5188.7725,5015.4556,3097.3352,4923.552,3541.1567,30.6,24.998697,21766.27173
6580,2,TRUE,8/15/2018 16:50,5184.97,5001.9136,3088.187,4913.3823,3538.28,30.6,24.998707,21726.73315
6581,2,TRUE,8/15/2018 17:01,5180.327,4987.4873,3078.502,4903.316,3531.3286,30.6,24.998716,21680.96094
6582,2,TRUE,8/15/2018 17:10,3701.0642,3808.0366,2377.8254,3722.9211,2841.9873,30.5,24.998947,16451.83472
6583,2,TRUE,8/15/2018 17:20,3682.309,3772.738,2355.623,3693.3474,2812.2917,30.4,24.999344,16316.30933
6584,2,TRUE,8/15/2018 17:30,3675.6968,3747.6707,2340.175,3680.8523,2775.2124,30.3,24.999413,16219.60718
6585,2,TRUE,8/15/2018 17:40,3669.828,3724.295,2326.2314,3671.0137,2744.5332,30.2,24.999426,16135.90112
6586,2,TRUE,8/15/2018 17:50,3664.9744,3701.5137,2312.938,3666.6223,2713.2378,30.1,24.999432,16059.28613
6587,2,TRUE,8/15/2018 18:01,3659.992,3678.098,2299.6157,3659.7578,2680.1594,30,24.999435,15977.6228
6588,2,TRUE,8/15/2018 18:10,3055.0073,3182.909,2006.8712,3174.9524,2373.7615,29.9,24.999485,13793.50134
6589,2,TRUE,8/15/2018 18:20,3047.35,3158.6562,1993.5499,3160.6404,2338.8594,29.8,24.999613,13699.05603
6590,2,TRUE,8/15/2018 18:30,3043.98,3139.5884,1983.56,3150.587,2307.5256,29.7,24.999632,13625.24097
6591,2,TRUE,8/15/2018 18:40,3039.8257,3123.0303,1974.9379,3138.4465,2270.2698,29.6,24.999634,13546.51013
6592,2,TRUE,8/15/2018 18:50,3035.1626,3106.3164,1966.2285,3123.8965,2232.8474,29.5,24.999636,13464.45142
6593,2,FALSE,8/15/2018 19:01,3029.3325,3079.4656,1952.7653,3060.6062,2088.7073,29.4,24.999636,13210.87683
6594,2,FALSE,8/15/2018 19:10,3024.5674,3072.2034,1949.5245,3049.4773,2058.221,29.4,24.99964,13153.99353
6595,2,FALSE,8/15/2018 19:20,3019.0166,3067.26,1946.7794,3043.7222,2045.1156,29.4,24.999638,13121.8938
6596,2,FALSE,8/15/2018 19:30,3013.233,3061.8955,1943.5814,3038.273,2035.609,29.4,24.999636,13092.5918
6597,2,FALSE,8/15/2018 19:40,3007.3384,3056.0474,1939.9297,3032.7786,2028.1241,29.4,24.999636,13064.21814
6598,2,FALSE,8/15/2018 19:50,3001.2913,3049.684,1935.8441,3027.056,2021.8337,29.4,24.999634,13035.70911
6599,2,FALSE,8/15/2018 20:01,2995.0588,3042.8235,1931.3622,3020.8225,2016.286,29.4,24.999634,13006.35303
6600,2,FALSE,8/15/2018 20:10,2767.8196,2863.6196,1824.3645,2840.9395,1910.7848,29.4,24.999643,12207.52795
6601,2,FALSE,8/15/2018 20:20,2765.5222,2863.731,1823.5863,2840.9563,1909.8972,29.4,24.999681,12203.69299
6602,2,FALSE,8/15/2018 20:30,2764.9417,2865.5676,1823.9087,2843.0085,1910.393,29.4,24.999681,12207.81946
6603,2,FALSE,8/15/2018 20:40,2764.4583,2867.6575,1824.3433,2845.13,1911.2399,29.4,24.999678,12212.82874
6604,2,FALSE,8/15/2018 20:50,2764.0027,2869.9084,1824.7734,2847.2258,1912.2274,29.4,24.999674,12218.13782
6605,2,FALSE,8/15/2018 21:01,2763.488,2871.953,1825.1692,2849.2273,1913.2612,29.4,24.999672,12223.09863
6606,2,FALSE,8/15/2018 21:10,2757.6055,2863.0771,1819.0946,2840.9658,1907.9808,29.316668,24.999672,12188.72388
6607,2,FALSE,8/15/2018 21:20,2751.451,2853.4822,1812.7762,2832.2842,1902.4117,29.233334,24.999672,12152.40527
6608,2,FALSE,8/15/2018 21:30,2744.9136,2843.319,1806.1458,2823.0615,1896.4667,29.15,24.999674,12113.90662
6609,2,FALSE,8/15/2018 21:40,2738.0203,2832.6174,1799.2252,2813.313,1890.1444,29.066668,24.999674,12073.32031
6610,2,FALSE,8/15/2018 21:50,2730.8008,2821.446,1792.0745,2803.099,1883.4817,28.983334,24.999676,12030.9021
6611,2,FALSE,8/15/2018 22:01,2723.284,2808.073,1784.8035,2792.476,1876.5135,28.9,24.999678,11985.15002
6612,2,FALSE,8/15/2018 22:15,0,3131.5044,2016.1987,3117.7456,2106.705,28.9,24.999691,10372.15381
6613,2,FALSE,8/15/2018 22:25,0,3236.2734,2089.9219,3221.56,2183.9207,28.9,24.999493,10731.67603
6614,2,FALSE,8/15/2018 22:35,0,3317.824,2145.6353,3302.3567,2242.02,28.9,24.999435,11007.83594
6615,2,FALSE,8/15/2018 22:40,0,3348.2134,2165.468,3332.2488,2262.7896,28.9,24.999182,11108.71973
6616,2,FALSE,8/15/2018 22:50,0,3385.37,2189.1816,3368.8057,2287.723,28.9,24.999073,11231.08032
6617,2,FALSE,8/15/2018 23:01,0,3423.9512,2213.4258,3406.805,2313.1284,28.9,24.999012,11357.3103
6618,2,FALSE,8/15/2018 23:10,0,3343.3013,2165.7842,3326.4136,2267.618,28.9,24.99903,11103.11694
6619,2,FALSE,8/15/2018 23:20,0,3361.8306,2176.9817,3345.7935,2280.1184,28.9,24.999065,11164.72412
6620,2,FALSE,8/15/2018 23:30,0,3375.568,2185.0222,3360.4565,2289.2532,28.9,24.99907,11210.30005
6621,2,FALSE,8/15/2018 23:40,0,3384.1917,2189.7585,3370.0386,2294.8953,28.9,24.999073,11238.88403
6622,2,FALSE,8/15/2018 23:50,0,3388.5017,2191.7458,3375.3264,2297.6423,28.9,24.999077,11253.21631
6623,3,FALSE,8/16/2018 1:01,0,3389.2979,2191.5303,3375.874,2298.0566,28.9,24.999083,11254.75879
6624,3,FALSE,8/16/2018 0:10,0,3347.353,2163.3892,3332.7234,2270.497,28.8,24.999094,11113.96265
6625,3,FALSE,8/16/2018 0:20,0,3322.2937,2146.4429,3308.1396,2253.879,28.7,24.999117,11030.75513
6626,3,FALSE,8/16/2018 0:30,0,3298.2766,2130.407,3284.6611,2238.0679,28.6,24.99913,10951.4126
6627,3,FALSE,8/16/2018 0:40,0,3275.1155,2115.0808,3262.0508,2222.8862,28.5,24.999142,10875.1333
6628,3,FALSE,8/16/2018 0:50,0,3252.5408,2100.2275,3240.0298,2208.1165,28.4,24.999151,10800.91455
6629,3,FALSE,8/16/2018 1:01,0,3230.2646,2085.6228,3218.3066,2193.5593,28.3,24.999163,10727.75342
6630,3,FALSE,8/16/2018 1:10,0,3228.1355,2084.349,3216.753,2192.4175,28.3,24.999174,10721.65503
6631,3,FALSE,8/16/2018 1:20,0,3220.6853,2079.3713,3209.8904,2187.486,28.3,24.999184,10697.43311
6632,3,FALSE,8/16/2018 1:30,0,3206.2527,2069.6125,3196.046,2177.7373,28.3,24.9992,10649.64844
6633,3,FALSE,8/16/2018 1:40,0,3186.0068,2055.946,3176.383,2164.053,28.3,24.999224,10582.38892
6634,3,FALSE,8/16/2018 1:50,0,3161.4673,2039.4639,3152.4207,2147.5027,28.3,24.999247,10500.85449
6635,3,FALSE,8/16/2018 2:01,0,3133.8381,2021.0059,3125.3633,2128.9019,28.3,24.99927,10409.10913
6636,3,FALSE,8/16/2018 2:10,0,3113.4417,2006.8284,3105.202,2114.0908,28.3,24.999283,10339.56274
6637,3,FALSE,8/16/2018 2:20,0,3098.476,1996.4749,3090.3025,2103.1501,28.3,24.999292,10288.40356
6638,3,FALSE,8/16/2018 2:30,0,3091.088,1991.4149,3082.9663,2097.5005,28.3,24.999285,10262.9696
6639,3,FALSE,8/16/2018 2:40,0,3090.2444,1990.8427,3082.1692,2096.3247,28.3,24.999273,10259.58093
6640,3,FALSE,8/16/2018 2:50,0,3094.3435,1993.5919,3086.3093,2098.48,28.3,24.999262,10272.72473
6641,3,FALSE,8/16/2018 3:01,0,3100.054,1998.8104,3094.187,2103.1462,28.3,24.999252,10296.19763
6642,3,FALSE,8/16/2018 3:10,0,3081.8774,1987.591,3076.4534,2091.9058,28.216667,24.99925,10237.82751
6643,3,FALSE,8/16/2018 3:20,0,3060.8577,1974.231,3055.8333,2078.5076,28.133333,24.999258,10169.42944
6644,3,FALSE,8/16/2018 3:30,0,3035.1445,1957.5684,3030.5276,2061.8208,28.05,24.999277,10085.06128
6645,3,FALSE,8/16/2018 3:40,0,3005.418,1938.1296,3001.201,2042.3778,27.966667,24.9993,9987.126343
6646,3,FALSE,8/16/2018 3:50,0,2972.7654,1916.7108,2968.9404,2020.952,27.883333,24.999323,9879.368652
6647,3,FALSE,8/16/2018 4:01,0,2938.0347,1893.9144,2934.5957,1998.1205,27.8,24.999346,9764.665283
6648,3,FALSE,8/16/2018 4:10,0,2928.146,1886.8951,2926.1086,1990.6638,27.8,24.999361,9731.813599
6649,3,FALSE,8/16/2018 4:20,0,2918.6724,1880.0897,2916.1367,1983.4221,27.8,24.99937,9698.320923
6650,3,FALSE,8/16/2018 4:30,0,2909.847,1873.7751,2906.781,1976.6581,27.8,24.999374,9667.061157
6651,3,FALSE,8/16/2018 4:40,0,2901.6545,1867.9253,2898.0564,1970.3436,27.8,24.999378,9637.979858
6652,3,FALSE,8/16/2018 4:50,0,3007.4414,1929.8263,3003.424,2030.9457,27.8,24.999365,9971.637451
6653,3,FALSE,8/16/2018 5:01,0,2997.2883,1922.8016,2992.7258,2023.4695,27.8,24.999332,9936.285278
6654,3,FALSE,8/16/2018 5:10,0,2988.1523,1916.5414,2983.5276,2016.825,27.8,24.999332,9905.046265
6655,3,FALSE,8/16/2018 5:20,0,2982.495,1912.7075,2977.915,2012.6389,27.8,24.999332,9885.756592
6656,3,FALSE,8/16/2018 5:30,0,2981.1077,1911.7476,2976.5742,2011.3252,27.8,24.999327,9880.754639
6657,3,FALSE,8/16/2018 5:40,0,2983.308,1913.1682,2978.82,2012.3826,27.8,24.99932,9887.678955
6658,3,FALSE,8/16/2018 5:50,0,3029.291,1940.7827,3024.8872,2039.3423,27.8,24.999304,10034.30322
6659,3,FALSE,8/16/2018 6:01,0,3051.8015,2052.275,3076.839,2051.1487,27.8,24.999277,10232.06421
6660,3,FALSE,8/16/2018 6:10,110.873665,2631.527,1820.5725,2664.6484,1771.0977,27.8,24.999317,8998.719368
6661,3,FALSE,8/16/2018 6:22,3520.6172,2574.8352,1812.9062,2610.6448,1723.8915,27.8,24.999886,12242.8949
6662,3,FALSE,8/16/2018 6:30,640.6291,2570.5522,1833.3562,2602.6848,1716.8733,27.8,24.999704,9364.095642
6663,3,FALSE,8/16/2018 6:40,2658.0085,2560.372,1877.4781,2591.6326,1705.4547,27.8,24.999681,11392.94604
6664,3,FALSE,8/16/2018 6:50,2909.9492,3022.91,2211.282,3051.6997,1967.5123,27.8,24.999725,13163.35315
6665,3,FALSE,8/16/2018 7:01,2818.6907,2993.9395,2236.6355,3009.1565,1943.4585,27.8,24.999592,13001.88062
6666,3,FALSE,8/16/2018 7:10,2814.5042,2986.8833,2272.978,2980.8457,1933.5032,27.983334,24.999586,12988.71436
6667,3,FALSE,8/16/2018 7:20,2811.6558,2986.2988,2309.1912,2963.693,1927.3334,28.166666,24.999588,12998.17224
6668,3,FALSE,8/16/2018 7:30,2809.8152,2990.3586,2344.3208,2950.5151,1924.0826,28.35,24.999588,13019.09241
6669,3,FALSE,8/16/2018 7:40,2808.4963,2994.8694,2315.6096,2945.4138,1921.7451,28.533333,24.999586,12986.13428
6670,3,FALSE,8/16/2018 7:50,5080.573,4940.2866,3380.3457,4884.5996,3058.1106,28.716667,24.999426,21343.91577
6671,3,TRUE,8/16/2018 8:01,5073.7163,4897.777,3296.5603,4838.8745,3032.817,28.9,24.998446,21139.74487
6672,3,TRUE,8/16/2018 8:10,5038.1675,4826.2983,3216.8467,4764.569,2991.8042,28.983334,24.998392,20837.68555
6673,3,TRUE,8/16/2018 8:20,5009.608,4772.2944,3152.8667,4707.712,2960.7114,29.066668,24.99847,20603.19238
6674,3,TRUE,8/16/2018 8:30,4987.291,4735.0264,3101.7014,4667.726,2939.3047,29.15,24.998528,20431.04956
6675,3,TRUE,8/16/2018 8:40,4972.152,4715.2383,3078.8413,4644.522,2927.4,29.233334,24.998566,20338.15332
6676,3,TRUE,8/16/2018 8:50,4962.564,4706.825,3064.2292,4632.4404,2921.734,29.316668,24.998592,20287.79272
6677,3,TRUE,8/16/2018 9:01,4957.34,4706.6587,3053.5527,4628.592,2920.7346,29.4,24.998613,20266.87769
6678,3,TRUE,8/16/2018 9:10,4953.295,4712.4355,3044.9841,4630.6426,2923.3672,29.5,24.99863,20264.72437
6679,3,TRUE,8/16/2018 9:20,4951.9404,4722.6987,3037.751,4637.1514,2928.4963,29.6,24.998636,20278.03784
6680,3,TRUE,8/16/2018 9:30,4952.6396,4736.1587,3031.1267,4646.8643,2935.3916,29.7,24.99864,20302.18091
6681,3,TRUE,8/16/2018 9:40,4955.135,4752.143,3025.4895,4659.1704,2943.6814,29.8,24.99864,20335.61914
6682,3,TRUE,8/16/2018 9:50,4959.22,4770.212,3020.1213,4673.659,2953.618,29.9,24.998638,20376.83057
6683,3,TRUE,8/16/2018 10:01,4964.7363,4789.925,3014.7527,4689.977,2964.6743,30,24.99863,20424.06519
6684,3,TRUE,8/16/2018 10:10,4965.573,4806.3735,3006.0278,4702.453,2973.734,30.1,24.998644,20454.16162
6685,3,TRUE,8/16/2018 10:20,4966.677,4822.41,2996.002,4714.524,2982.5178,30.2,24.998644,20482.13062
6686,3,TRUE,8/16/2018 10:30,4967.4717,4837.239,2984.3809,4725.331,2990.5432,30.3,24.998644,20504.96558
6687,3,TRUE,8/16/2018 10:40,4968.022,4850.763,2986.999,4735.22,2997.8467,30.4,24.998646,20538.85107
6688,3,TRUE,8/16/2018 10:50,4968.455,4863.591,2993.959,4744.813,3004.6963,30.5,24.998648,20575.51416
6689,3,TRUE,8/16/2018 11:01,4968.874,4868.818,2998.2402,4750.2373,3008.6423,30.6,24.998652,20594.81177
6690,3,TRUE,8/16/2018 11:10,4975.8022,4875.801,3001.447,4756.328,3012.0315,30.6,24.998653,20621.40967
6691,3,TRUE,8/16/2018 11:20,4984.167,4886.491,3005.3127,4765.468,3017.3694,30.6,24.998667,20658.80811
6692,3,TRUE,8/16/2018 11:30,4994.7373,4901.052,3014.3542,4778.4316,3025.1147,30.6,24.998672,20713.6897
6693,3,TRUE,8/16/2018 11:40,5007.3164,4911.7256,3022.395,4789.66,3031.5354,30.6,24.998674,20762.63257
6694,3,TRUE,8/16/2018 11:50,5021.609,4923.724,3031.5417,4802.8237,3039.0952,30.6,24.998674,20818.7937
6695,3,TRUE,8/16/2018 12:01,5037.328,4937.96,3041.8984,4818.0845,3047.9382,30.6,24.998672,20883.20923
6696,3,TRUE,8/16/2018 12:10,4547.702,4560.5474,2819.6636,4438.5674,2824.9277,30.683332,24.998749,19191.4082
6697,3,TRUE,8/16/2018 12:20,4544.6143,4565.883,2823.3533,4443.7124,2828.3079,30.766666,24.998928,19205.87061
6698,3,TRUE,8/16/2018 12:30,4543.94,4572.4404,2827.4055,4449.8486,2832.0942,30.85,24.998966,19225.72876
6699,3,TRUE,8/16/2018 12:40,4541.895,4573.2417,2828.379,4451.3687,2832.968,30.933332,24.998978,19227.85229
6700,3,TRUE,8/16/2018 12:50,4539.577,4571.782,2827.9702,4450.8696,2832.538,31.016666,24.998983,19222.7373
6701,3,TRUE,8/16/2018 13:01,4536.7803,4568.854,2826.4907,4448.7896,2831.111,31.1,24.99899,19212.02563
6702,3,TRUE,8/16/2018 13:10,5024.6685,4946.64,3050.8872,4829.9927,3055.2,31.1,24.998934,20907.38843
6703,3,TRUE,8/16/2018 13:20,5037.718,4950.999,3054.1035,4835.534,3057.8242,31.1,24.998753,20936.17871
6704,3,TRUE,8/16/2018 13:30,5048.4326,4953.478,3056.2708,4839.196,3059.4956,31.1,24.998714,20956.8728
6705,3,TRUE,8/16/2018 13:40,5059.974,4968.338,3064.2483,4851.7334,3069.3767,31.1,24.998707,21013.67041
6706,3,TRUE,8/16/2018 13:50,5071.0474,4985.817,3073.2063,4865.8066,3080.3013,31.1,24.998703,21076.17847
6707,3,TRUE,8/16/2018 14:01,5081.8994,5003.722,3082.4382,4880.3965,3090.9602,31.1,24.9987,21139.4165
6708,3,TRUE,8/16/2018 14:10,5101.187,5030.087,3096.647,4903.247,3105.5823,31.1,24.998692,21236.75024
6709,3,TRUE,8/16/2018 14:20,5121.709,5064.824,3114.63,4931.8584,3124.8962,31.1,24.998692,21357.91772
6710,3,TRUE,8/16/2018 14:30,5144.2085,5098.5454,3133.1475,4961.4414,3166.128,31.1,24.998682,21503.4707
6711,3,TRUE,8/16/2018 14:40,5168.47,5121.875,3147.6904,4985.3486,3205.757,31.1,24.998672,21629.14136
6712,3,TRUE,8/16/2018 14:50,5194.167,5144.9272,3162.6262,5010.221,3245.4329,31.1,24.998663,21757.37451
6713,3,TRUE,8/16/2018 15:01,5220.886,5169.387,3178.3088,5036.531,3284.9377,31.1,24.998652,21890.05078
6714,3,TRUE,8/16/2018 15:10,5235.1387,5183.4404,3187.7866,5052.683,3317.673,31.1,24.998644,21976.72192
6715,3,TRUE,8/16/2018 15:20,5247.958,5194.392,3195.169,5065.8784,3346.7424,31.1,24.998623,22050.13989
6716,3,TRUE,8/16/2018 15:30,5258.112,5200.7026,3199.5044,5074.5566,3370.801,31.1,24.99861,22103.67651
6717,3,TRUE,8/16/2018 15:40,5265.955,5196.4897,3198.2625,5074.855,3385.1396,31.1,24.998604,22120.7019
6718,3,TRUE,8/16/2018 15:50,5271.713,5187.231,3194.1843,5070.9004,3393.3098,31.1,24.998606,22117.33838
6719,3,TRUE,8/16/2018 16:01,5275.463,5174.793,3188.103,5063.9067,3396.559,31.1,24.998611,22098.82471
6720,3,TRUE,8/16/2018 16:10,5281.8096,5162.5693,3182.0342,5057.2695,3396.8164,31.1,24.998617,22080.49902
6721,3,TRUE,8/16/2018 16:20,5287.068,5149.0747,3175.255,5049.5454,3393.3806,31.1,24.998629,22054.32349
6722,3,TRUE,8/16/2018 16:30,5291.671,5135.05,3168.1938,5041.4727,3386.712,31.1,24.998638,22023.09912
6723,3,TRUE,8/16/2018 16:40,5295.5703,5121.237,3160.8079,5032.944,3362.2017,31.1,24.998648,21972.7605
6724,3,TRUE,8/16/2018 16:50,5298.701,5110.15,3154.9495,5026.721,3348.39,31.1,24.998655,21938.91162
6725,3,TRUE,8/16/2018 17:01,5301.0884,5098.9995,3149.1096,5020.4707,3333.8162,31.1,24.998661,21903.48438
6726,3,TRUE,8/16/2018 17:10,3797.129,3891.5774,2433.1418,3813.4814,2614.2966,30.916666,24.998898,16549.62622
6727,3,TRUE,8/16/2018 17:20,3777.4956,3849.3318,2408.6208,3778.0266,2574.8877,30.733334,24.99931,16388.36255
6728,3,TRUE,8/16/2018 17:30,3769.7957,3821.4006,2392.835,3758.784,2541.9001,30.55,24.999378,16284.71533
6729,3,TRUE,8/16/2018 17:40,3761.5027,3795.0073,2377.8582,3740.4055,2515.8794,30.366667,24.99939,16190.65308
6730,3,TRUE,8/16/2018 17:50,3753.0974,3765.808,2361.3765,3718.2952,2475.3674,30.183332,24.999393,16073.94458
6731,3,TRUE,8/16/2018 18:01,3743.6116,3737.5215,2345.4114,3696.4397,2445.136,30,24.999397,15968.12012
6732,3,TRUE,8/16/2018 18:10,3118.8035,3229.4983,2044.861,3189.9763,2134.2544,29.9,24.999449,13717.39343
6733,3,TRUE,8/16/2018 18:20,3107.0156,3207.1074,2032.1115,3169.496,2105.6736,29.8,24.999584,13621.40417
6734,3,TRUE,8/16/2018 18:30,3099.7737,3188.1428,2021.5134,3151.2996,2078.0667,29.7,24.999601,13538.79614
6735,3,TRUE,8/16/2018 18:40,3091.5254,3175.121,2013.5167,3139.813,2065.8313,29.6,24.999603,13485.8075
6736,3,TRUE,8/16/2018 18:50,3082.716,3162.3718,2005.2822,3129.6047,2059.1985,29.5,24.999603,13439.17334
6737,3,FALSE,8/16/2018 19:01,3073.1943,3144.2986,1994.4076,3113.0215,2044.7792,29.4,24.999605,13369.70117
