,day_of_week,Working time,Time,Chiller Electricity Rate,t_in,logprobs,actions,Thermostat,t_out,Equip,occ,light,results,rewards,baseline
2018,2,FALSE,8/15/2018 0:33,370701.8,23.549637,-1.2703028,2.755543709,25.75554371,28.9,0.41388822,0,0.039140865,-0.66,-2,139423.206
2019,2,FALSE,8/15/2018 0:43,381124.47,23.151302,-1.4930938,6.773358345,29.77335835,28.9,0.41388822,0,0.039140865,-0.76,-2,137873.8483
2020,2,FALSE,8/15/2018 0:55,378135.28,23.118965,-1.3167511,2.179786205,25.17978621,28.9,0.41388822,0,0.039140865,-1.7,-2,102252.9607
2021,2,FALSE,8/15/2018 1:04,370312.16,23.154863,-1.6297808,-1.616248369,21.38375163,28.9,0.41388822,0,0.039140865,-1.2,-2,115844.9173
2022,2,FALSE,8/15/2018 1:10,375875.47,23.188276,-1.3157824,4.247125626,27.24712563,28.9,0.41388822,0,0.039140865,-1.09,-2,121457.0162
2023,2,FALSE,8/15/2018 1:20,378192.47,23.196993,-2.2975636,-5.124433517,17.87556648,28.9,0.41388822,0,0.039140865,-0.6,-2,145363.6771
2024,2,FALSE,8/15/2018 1:32,48886.02,23.929714,-1.9211291,9.484659195,32.48465919,28.9,0.41388822,0,0.039140865,0.32,-2,150901.2718
2025,2,FALSE,8/15/2018 1:43,369941.44,23.50849,-1.9966295,9.952612877,32.95261288,28.9,0.41388822,0,0.039140865,-0.29,-2,161881.8833
2026,2,FALSE,8/15/2018 1:53,386609.8,23.116806,-1.434926,0.129917383,23.12991738,28.9,0.41388822,0,0.039140865,-0.64,-2,146548.7421
2027,2,FALSE,8/15/2018 2:06,390564.3,23.08892,-1.5341388,-0.834521532,22.16547847,28.9,0.41388822,0,0.039140865,-0.69,-2,145410.1213
2028,2,FALSE,8/15/2018 2:13,385718.5,23.12767,-1.3040066,3.339318275,26.33931828,28.8,0.41388822,0,0.039140865,-1.15,-2,122634.7213
2029,2,FALSE,8/15/2018 2:20,388139.75,23.162144,-1.3678234,1.022258282,24.02225828,28.7,0.41388822,0,0.039140865,-1.38,-2,114829.7845
2030,2,FALSE,8/15/2018 2:30,386626.7,23.170156,-2.2526531,11.25573063,34.25573063,28.6,0.41388822,0,0.039140865,-2.15,-2,93144.55472
2031,2,FALSE,8/15/2018 2:42,49528.46,23.898438,-1.2457081,3.348162174,26.34816217,28.5,0.41388822,0,0.039140865,0.57,-1.9,87274.48727
2032,2,FALSE,8/15/2018 2:53,369499.03,23.480785,-1.2789735,2.933499575,25.93349957,28.4,0.41388822,0,0.039140865,-3.42,-2,68210.31143
2033,2,FALSE,8/15/2018 3:04,381501.28,23.084932,-4.710709,-12.23760319,10.76239681,28.3,0.41388822,0,0.039140865,-2.73,-2,80614.49191
2034,2,FALSE,8/15/2018 3:15,382513.38,23.05388,-4.300301,17.71985435,40.71985435,28.3,0.41388822,0,0.039140865,-3.37,-2,71270.28134
2035,2,FALSE,8/15/2018 3:23,378482.47,23.091225,-2.5471027,12.51218033,35.51218033,28.3,0.41388822,0,0.039140865,-3.43,-2,69695.68381
2036,2,FALSE,8/15/2018 3:35,379483.78,23.113628,-3.4196672,15.34156132,38.34156132,28.3,0.41388822,0,0.039140865,-2.42,-2,85830.22938
2037,2,FALSE,8/15/2018 3:40,381256.62,23.122,-2.854504,-7.18171978,15.81828022,28.3,0.41388822,0,0.039140865,-2.98,-2,76561.51982
2038,2,FALSE,8/15/2018 3:52,48867.49,23.852743,-1.4577398,6.713824272,29.71382427,28.3,0.41388822,0,0.039140865,0.6,-1.65,80781.26334
2039,2,FALSE,8/15/2018 4:04,366863.03,23.445469,-1.2850415,3.620976925,26.62097692,28.3,0.41388822,0,0.039140865,-2.76,-2,77101.67384
2040,2,FALSE,8/15/2018 4:13,368316.34,23.052023,-1.4156269,0.533060074,23.53306007,28.3,0.41388822,0,0.039140865,-2.13,-2,89254.99676
2041,2,FALSE,8/15/2018 4:25,382125.78,23.020224,-1.6796963,-1.861164093,21.13883591,28.3,0.41388822,0,0.039140865,-3.65,-2,67601.8441
2042,2,FALSE,8/15/2018 4:33,377575.72,23.056767,-1.31772,2.67973423,25.67973423,28.3,0.41388822,0,0.039140865,-3.46,-2,69106.36467
2043,2,FALSE,8/15/2018 4:40,381000.03,23.090265,-1.447653,6.299634933,29.29963493,28.3,0.41388822,0,0.039140865,-3.48,-2,69580.43607
2044,2,FALSE,8/15/2018 4:50,380712.34,23.13125,-1.5372734,-0.878745079,22.12125492,28.3,0.41388822,0,0.07828173,-2.26,-2,89421.31998
2045,2,FALSE,8/15/2018 5:03,48879.18,23.883678,-2.0343704,10.01321507,33.01321507,28.3,0.41388822,0,0.07828173,0.47,-2,104160.5967
2046,2,FALSE,8/15/2018 5:15,379295.9,23.558134,-1.570771,7.50004673,30.50004673,28.3,0.41388822,0,0.07828173,-1.34,-2,113731.2295
2047,2,FALSE,8/15/2018 5:23,370139.16,23.37397,-1.3939763,5.814896584,28.81489658,28.3,0.41388822,0,0.07828173,-1.34,-2,110943.8126
2048,2,FALSE,8/15/2018 5:33,383155.53,23.232243,-1.4276617,6.124794006,29.12479401,28.3,0.41388822,0,0.07828173,-1.07,-2,124787.8647
2049,2,FALSE,8/15/2018 5:45,384298.56,23.183819,-1.3714976,0.909771204,23.9097712,28.3,0.41388822,0,0.07828173,0.85,0.1,451898.1707
2050,2,FALSE,8/15/2018 5:53,381709.75,23.182732,-1.7886506,-2.496513367,20.50348663,28.3,0.41388822,0.10162534,0.07828173,0.86,0.15,446229.3779
2051,2,FALSE,8/15/2018 6:06,383816.97,23.183249,-1.7868278,-2.485417843,20.51458216,28.3,0.41388822,0.10162534,0.07828173,0.83,-0.1,464825.2308
2052,2,FALSE,8/15/2018 6:15,382577.2,23.182816,-1.3936665,5.636392593,28.63639259,28.3,0.41388822,0.10162534,0.07828173,0.8,-0.3,479594.5544
2053,2,FALSE,8/15/2018 6:25,380716.28,23.181046,-1.486917,6.767786026,29.76778603,28.3,0.41388822,0.10162534,0.07828173,0.8,-0.35,478121.2607
2054,2,FALSE,8/15/2018 6:35,377088.5,23.179024,-1.3583747,5.019430161,28.01943016,28.3,0.41388822,0.10162534,0.07828173,0.81,-0.25,468343.2471
2055,2,FALSE,8/15/2018 6:45,372889.97,23.176338,-1.8448853,-2.830390692,20.16960931,28.3,0.41388822,0.10162534,0.07828173,0.84,0,445008.3567
2056,2,FALSE,8/15/2018 6:55,370677.66,23.318344,-1.3210671,3.327438354,26.32743835,28.3,0.41388822,0.20325068,0.2348452,0.85,0.15,433859.6786
2057,2,FALSE,8/15/2018 7:01,373586.2,23.448606,-4.042477,-10.58727074,12.41272926,28.3,0.41388822,0.20325068,0.2348452,0.88,0.35,425853.6597
2058,2,FALSE,8/15/2018 7:10,374303.28,23.506004,-1.6934148,8.444381714,31.44438171,28.4,0.41388822,0.20325068,0.2348452,0.89,0.45,421125.9088
2059,2,FALSE,8/15/2018 7:20,375495.53,23.5104,-1.7181394,8.601810455,31.60181046,28.5,0.41388822,0.20325068,0.2348452,0.89,0.5,420315.5098
2060,2,FALSE,8/15/2018 7:30,376881,23.499432,-1.3345301,1.889944673,24.88994467,28.6,0.41388822,0.20325068,0.2348452,0.9,0.5,420353.2078
2061,2,FALSE,8/15/2018 7:40,377386.3,23.492498,-1.6577413,-1.706572771,21.29342723,28.7,0.41388822,0.20325068,0.2348452,0.75,-0.65,501751.4051
2062,2,FALSE,8/15/2018 7:53,441248.44,23.94998,-1.2924573,3.990439653,26.99043965,28.8,0.9312485,0.9654407,0.70453554,0.89,0.45,495571.2495
2063,2,TRUE,8/15/2018 8:06,438459.12,23.997904,-1.3302578,5.215259552,28.21525955,28.9,0.9312485,0.9654407,0.70453554,0.88,0.35,500072.7608
2064,2,TRUE,8/15/2018 8:10,439591.72,23.999851,-1.9713302,10.23000908,33.23000908,28.983334,0.9312485,0.9654407,0.70453554,0.87,0.25,507684.8137
2065,2,TRUE,8/15/2018 8:20,447917.97,23.999754,-1.6348191,8.292423248,31.29242325,29.066668,0.9312485,0.9654407,0.70453554,0.87,0.3,513196.5125
2066,2,TRUE,8/15/2018 8:30,454372.53,23.999651,-1.3639411,1.201416492,24.20141649,29.15,0.9312485,0.9654407,0.70453554,0.88,0.35,518306.4247
2067,2,TRUE,8/15/2018 8:40,458658.78,23.999569,-1.3244478,1.916000009,24.91600001,29.233334,0.9312485,0.9654407,0.70453554,0.88,0.35,521693.1879
2068,2,TRUE,8/15/2018 8:50,461371.94,23.999504,-1.3032336,2.490697145,25.49069715,29.316668,0.9312485,0.9654407,0.70453554,0.88,0.35,524539.7775
2069,2,TRUE,8/15/2018 9:01,464130.12,23.999449,-1.3109481,4.680622578,27.68062258,29.4,0.9312485,0.9654407,0.70453554,0.88,0.4,525333.1545
2070,2,TRUE,8/15/2018 9:10,467572.8,23.999407,-1.5098157,7.31285429,30.31285429,29.5,0.9312485,0.9654407,0.70453554,0.89,0.45,526859.3521
2071,2,TRUE,8/15/2018 9:20,470828.22,23.999378,-1.4292338,0.385416269,23.38541627,29.6,0.9312485,0.9654407,0.70453554,0.89,0.5,527725.8109
2072,2,TRUE,8/15/2018 9:30,473823.25,23.999357,-1.3845496,0.898497581,23.89849758,29.7,0.9312485,0.9654407,0.70453554,0.9,0.5,528260.1181
2073,2,TRUE,8/15/2018 9:40,477125.88,23.999342,-1.3699695,1.073147297,24.0731473,29.8,0.9312485,0.9654407,0.70453554,0.9,0.55,529207.1444
2074,2,TRUE,8/15/2018 9:50,480280.5,23.999336,-2.3096237,11.69705677,34.69705677,29.9,0.9312485,0.9654407,0.70453554,0.91,0.6,529435.3461
2075,2,TRUE,8/15/2018 10:01,483555.4,23.999332,-1.5747066,-0.958609343,22.04139066,30,0.9312485,0.9654407,0.70453554,0.91,0.65,530734.4684
2076,2,TRUE,8/15/2018 10:10,485403.88,23.99933,-1.8027658,9.306550026,32.30655003,30.1,0.9312485,0.9654407,0.70453554,0.91,0.65,532188.0447
2077,2,TRUE,8/15/2018 10:20,486900.4,23.999329,-1.9328883,-3.122702599,19.8772974,30.2,0.9312485,0.9654407,0.70453554,0.91,0.65,532987.2318
2078,2,TRUE,8/15/2018 10:30,488294.44,23.999325,-1.7833722,-2.329550505,20.6704495,30.3,0.9312485,0.9654407,0.70453554,0.91,0.7,533934.6378
2079,2,TRUE,8/15/2018 10:40,489588.62,23.999321,-1.27535,3.366281986,26.36628199,30.4,0.9312485,0.9654407,0.70453554,0.92,0.7,534363.7319
2080,2,TRUE,8/15/2018 10:50,490889.28,23.99932,-1.7010194,8.692564964,31.69256496,30.5,0.9312485,0.9654407,0.70453554,0.92,0.7,535663.5419
2081,2,TRUE,8/15/2018 11:01,492792.12,23.999317,-1.3352603,1.391474962,24.39147496,30.6,0.9312485,0.9654407,0.70453554,0.92,0.75,535579.078
2082,2,TRUE,8/15/2018 11:10,493552.06,23.999315,-1.3372142,1.338441849,24.33844185,30.683332,0.9312485,0.9654407,0.70453554,0.92,0.75,535109.2967
2083,2,TRUE,8/15/2018 11:20,493863.22,23.999315,-1.5567907,7.715908527,30.71590853,30.766666,0.9312485,0.9654407,0.70453554,0.92,0.75,534587.1432
2084,2,TRUE,8/15/2018 11:30,494343.25,23.999313,-2.2065487,11.16878033,34.16878033,30.85,0.9312485,0.9654407,0.70453554,0.93,0.8,534213.8587
2085,2,TRUE,8/15/2018 11:40,494588.88,23.999311,-1.2684584,2.972435236,25.97243524,30.933332,0.9312485,0.9654407,0.70453554,0.93,0.8,534402.3824
2086,2,TRUE,8/15/2018 11:50,494716.47,23.99931,-1.3832973,6.151652336,29.15165234,31.016666,0.9312485,0.9654407,0.70453554,0.92,0.75,535060.5916
2087,2,TRUE,8/15/2018 12:01,494786.75,23.99931,-1.4532129,6.871795654,29.87179565,31.1,0.9312485,0.9654407,0.70453554,0.97,1.25,508139.5653
2088,2,TRUE,8/15/2018 12:10,469797.72,23.999407,-1.6359016,7.557991982,30.55799198,30.916666,0.82777643,0.5081267,0.62625384,0.92,0.75,509195.7714
2089,2,TRUE,8/15/2018 12:20,471237.5,23.99931,-2.1817706,10.31754112,33.31754112,30.733334,0.82777643,0.5081267,0.62625384,0.92,0.7,513038.3188
2090,2,TRUE,8/15/2018 12:30,473095.12,23.999315,-1.2590076,2.220655918,25.22065592,30.55,0.82777643,0.5081267,0.62625384,0.92,0.75,513195.888
2091,2,TRUE,8/15/2018 12:40,472968.44,23.999365,-1.3310444,0.471000195,23.47100019,30.366667,0.82777643,0.5081267,0.62625384,0.93,0.8,511187.4228
2092,2,TRUE,8/15/2018 12:50,471906.78,23.999409,-2.4192019,-5.785973549,17.21402645,30.183332,0.82777643,0.5081267,0.62625384,0.93,0.8,509160.1617
2093,2,TRUE,8/15/2018 13:01,470335.06,23.999443,-1.6247334,7.56329298,30.56329298,30,0.82777643,0.5081267,0.62625384,0.88,0.4,533470.2051
2094,2,TRUE,8/15/2018 13:10,496245.28,23.999498,-1.2878407,2.614593506,25.61459351,30.183332,0.9312485,0.9654407,0.70453554,0.94,0.9,529815.553
2095,2,TRUE,8/15/2018 13:20,491435.1,23.999527,-1.2923704,2.350881577,25.35088158,30.366667,0.9312485,0.9654407,0.70453554,0.93,0.8,529899.1307
2096,2,TRUE,8/15/2018 13:30,489930.8,23.999485,-1.3265839,1.531408072,24.53140807,30.55,0.9312485,0.9654407,0.70453554,0.92,0.75,531891.4028
2097,2,TRUE,8/15/2018 13:40,489989.12,23.999428,-1.2694557,3.202344656,26.20234466,30.733334,0.9312485,0.9654407,0.70453554,0.92,0.7,534445.6172
2098,2,TRUE,8/15/2018 13:50,490733.2,23.999378,-2.2336497,-4.472989559,18.52701044,30.916666,0.9312485,0.9654407,0.70453554,0.91,0.7,536832.4206
2099,2,TRUE,8/15/2018 14:01,491321.78,23.999346,-1.2887845,2.109280109,25.10928011,31.1,0.9312485,0.9654407,0.70453554,0.91,0.65,538822.5857
2100,2,TRUE,8/15/2018 14:10,494874.75,23.999329,-1.6092219,-1.297485352,21.70251465,31.016666,0.9312485,0.9654407,0.70453554,0.92,0.7,540606.4172
2101,2,TRUE,8/15/2018 14:20,498279.7,23.99932,-1.9943786,10.22926235,33.22926235,30.933332,0.9312485,0.9654407,0.70453554,0.92,0.7,542063.4957
2102,2,TRUE,8/15/2018 14:30,501624.97,23.999323,-2.9966063,13.93939686,36.93939686,30.85,0.9312485,0.9654407,0.70453554,0.92,0.75,542663.3723
2103,2,TRUE,8/15/2018 14:40,504460.1,23.999332,-1.3554718,1.037917614,24.03791761,30.766666,0.9312485,0.9654407,0.70453554,0.93,0.8,543536.556
2104,2,TRUE,8/15/2018 14:50,507088.94,23.99934,-1.3046985,1.9057163,24.9057163,30.683332,0.9312485,0.9654407,0.70453554,0.93,0.85,544522.659
2105,2,TRUE,8/15/2018 15:01,509611.1,23.999344,-1.711443,-1.923982382,21.07601762,30.6,0.9312485,0.9654407,0.70453554,0.94,0.9,543413.5613
2106,2,TRUE,8/15/2018 15:10,510061.7,23.999342,-1.32425,5.271953583,28.27195358,30.6,0.9312485,0.9654407,0.70453554,0.94,0.9,542367.8777
2107,2,TRUE,8/15/2018 15:20,509460.7,23.999342,-1.2885888,2.345560074,25.34556007,30.6,0.9312485,0.9654407,0.70453554,0.94,0.95,541164.2592
2108,2,TRUE,8/15/2018 15:30,508560.38,23.999342,-1.2722445,3.122445822,26.12244582,30.6,0.9312485,0.9654407,0.70453554,0.94,0.95,540072.329
2109,2,TRUE,8/15/2018 15:40,509002.56,23.99934,-1.348929,5.661014557,28.66101456,30.6,0.9312485,0.9654407,0.70453554,0.94,0.95,539063.8624
2110,2,TRUE,8/15/2018 15:50,509657.94,23.999344,-3.314937,14.91415787,37.91415787,30.6,0.9312485,0.9654407,0.70453554,0.95,1,536892.3258
2111,2,TRUE,8/15/2018 16:01,510270.2,23.999352,-1.320855,5.211852551,28.21185255,30.6,0.9312485,0.9654407,0.70453554,0.95,1,536788.5502
2112,2,TRUE,8/15/2018 16:10,510952.1,23.99936,-2.1711287,-4.21696806,18.78303194,30.6,0.9312485,0.9654407,0.70453554,0.95,1,537533.0594
2113,2,TRUE,8/15/2018 16:20,511864.84,23.999367,-1.7314286,8.872855186,31.87285519,30.6,0.9312485,0.9654407,0.70453554,0.95,1.05,537222.1714
2114,2,TRUE,8/15/2018 16:30,512727.94,23.999367,-1.2803979,2.631721497,25.6317215,30.6,0.9312485,0.9654407,0.70453554,0.96,1.05,536393.9486
2115,2,TRUE,8/15/2018 16:40,511347.6,23.999365,-1.9579676,10.08159065,33.08159065,30.6,0.9312485,0.9654407,0.70453554,0.96,1.05,535302.6049
2116,2,TRUE,8/15/2018 16:50,509388.66,23.999353,-4.1536093,17.07105827,40.07105827,30.6,0.9312485,0.9654407,0.70453554,0.95,1.05,534803.1103
2117,2,TRUE,8/15/2018 17:01,507467.5,23.999336,-1.3527815,5.715821266,28.71582127,30.6,0.9312485,0.9654407,0.70453554,0.88,0.25,454591.6886
2118,2,TRUE,8/15/2018 17:10,425980.53,23.999609,-1.3866761,0.346567631,23.34656763,30.5,0.51736027,0.30487603,0.39140865,0.93,0.8,458902.7632
2119,2,TRUE,8/15/2018 17:20,424974.62,23.999304,-2.0451021,10.14609528,33.14609528,30.4,0.51736027,0.30487603,0.39140865,0.92,0.75,459630.4631
2120,2,TRUE,8/15/2018 17:30,430578.3,23.999321,-1.6534674,-1.905135393,21.09486461,30.3,0.51736027,0.30487603,0.39140865,0.94,0.95,456339.3863
2121,2,TRUE,8/15/2018 17:40,427636.1,23.999392,-1.5065303,6.949258804,29.9492588,30.2,0.51736027,0.30487603,0.39140865,0.95,1,451658.3409
2122,2,TRUE,8/15/2018 17:50,423445.53,23.99946,-2.165038,10.68032646,33.68032646,30.1,0.51736027,0.30487603,0.39140865,0.95,1,446582.8539
2123,2,TRUE,8/15/2018 18:01,418675.94,23.999514,-1.3434434,5.185701847,28.18570185,30,0.51736027,0.30487603,0.39140865,0.98,1.35,425970.9495
2124,2,TRUE,8/15/2018 18:10,396255.03,23.953178,-1.5003383,-1.23759222,21.76240778,29.9,0.41388822,0.10162534,0.2348452,0.94,0.95,419653.6785
2125,2,TRUE,8/15/2018 18:20,390862.22,23.906372,-1.3896861,-0.259170532,22.74082947,29.8,0.41388822,0.10162534,0.2348452,0.94,0.9,415646.8911
2126,2,TRUE,8/15/2018 18:30,388107.12,23.884172,-1.2475271,2.059491634,25.05949163,29.7,0.41388822,0.10162534,0.2348452,0.94,0.9,412902.8709
2127,2,TRUE,8/15/2018 18:40,385232.5,23.88021,-1.5972217,-1.837725639,21.16227436,29.6,0.41388822,0.10162534,0.2348452,0.94,0.9,410125.729
2128,2,TRUE,8/15/2018 18:50,382352.5,23.88168,-1.7837341,8.591187477,31.59118748,29.5,0.41388822,0.10162534,0.2348452,0.94,0.9,407159.4607
2129,2,FALSE,8/15/2018 19:01,376212.56,23.889599,-1.497433,-1.087604046,21.91239595,29.4,0.41388822,0.10162534,0.2348452,0.93,0.8,405724.4829
2130,2,FALSE,8/15/2018 19:15,371239.22,23.891415,-2.7940345,12.60001564,35.60001564,29.4,0.41388822,0.10162534,0.2348452,0.92,0.7,404838.5076
2131,2,FALSE,8/15/2018 19:20,372583.12,23.886686,-1.4686,-0.856410503,22.1435895,29.4,0.41388822,0.10162534,0.2348452,0.92,0.75,404069.4272
2132,2,FALSE,8/15/2018 19:30,371864.88,23.879297,-1.5666807,7.305213928,30.30521393,29.4,0.41388822,0.10162534,0.2348452,0.92,0.75,403409.6598
2133,2,FALSE,8/15/2018 19:40,371015.8,23.872217,-1.2851225,1.269307375,24.26930737,29.4,0.41388822,0.10162534,0.2348452,0.92,0.75,402858.3816
2134,2,FALSE,8/15/2018 19:50,370208.1,23.866379,-1.2444816,2.996396303,25.9963963,29.4,0.41388822,0.10162534,0.2348452,0.92,0.75,402430.3059
2135,2,FALSE,8/15/2018 20:01,369565.22,23.86153,-1.2513744,3.515790701,26.5157907,29.4,0.41388822,0.10162534,0.2348452,0.92,0.7,402222.586
2136,2,FALSE,8/15/2018 20:10,369307.66,23.789227,-1.5157709,7.046392918,30.04639292,29.4,0.41388822,0.10162534,0.15656346,0.92,0.7,402169.1499
2137,2,FALSE,8/15/2018 20:20,369759.03,23.721016,-2.1639228,-4.55427742,18.44572258,29.4,0.41388822,0.10162534,0.15656346,0.92,0.75,402064.6822
2138,2,FALSE,8/15/2018 20:30,370268.4,23.68875,-1.2930131,4.496585369,27.49658537,29.4,0.41388822,0.10162534,0.15656346,0.92,0.75,401926.1181
2139,2,FALSE,8/15/2018 20:40,370767.72,23.68047,-2.4063253,-5.511098862,17.48890114,29.4,0.41388822,0.10162534,0.15656346,0.92,0.75,401856.5736
2140,2,FALSE,8/15/2018 20:50,371347.94,23.677963,-1.2795724,1.83325851,24.83325851,29.4,0.41388822,0.10162534,0.15656346,0.92,0.75,401896.1997
2141,2,FALSE,8/15/2018 21:01,372031.97,23.673569,-1.2587218,2.861353874,25.86135387,29.4,0.41388822,0.10162534,0.15656346,0.93,0.8,401733.3829
2142,2,FALSE,8/15/2018 21:10,372180.7,23.667187,-1.9402078,-3.553011656,19.44698834,29.316668,0.41388822,0.10162534,0.15656346,0.93,0.8,401537.206
2143,2,FALSE,8/15/2018 21:20,372232.34,23.659184,-1.8257313,9.003129959,32.00312996,29.233334,0.41388822,0.10162534,0.15656346,0.93,0.8,401335.2384
2144,2,FALSE,8/15/2018 21:30,372268.3,23.651915,-1.2683367,3.652963877,26.65296388,29.15,0.41388822,0.10162534,0.15656346,0.93,0.8,401116.7907
2145,2,FALSE,8/15/2018 21:40,372279.62,23.645924,-1.2799118,2.011720896,25.0117209,29.066668,0.41388822,0.10162534,0.15656346,0.93,0.8,400875.8204
2146,2,FALSE,8/15/2018 21:50,372261.06,23.6406,-1.6678282,-2.02730298,20.97269702,28.983334,0.41388822,0.10162534,0.15656346,0.93,0.8,400619.9771
2147,2,FALSE,8/15/2018 22:01,372217.4,23.635386,-1.4494479,-0.372599363,22.62740064,28.9,0.41388822,0.10162534,0.15656346,-30.41,-2,11484.33839
2148,2,FALSE,8/15/2018 22:12,343539.16,23.915545,-1.7791945,8.800058365,31.80005836,28.9,0.41388822,0.05081267,0.07828173,-27.91,-2,11484.33839
2149,2,FALSE,8/15/2018 22:23,374272.66,23.743776,-4.417133,17.19027519,40.19027519,28.9,0.41388822,0.05081267,0.07828173,-7.5,-2,39379.71267
2150,2,FALSE,8/15/2018 22:35,375810.7,23.596674,-1.3633096,0.636238575,23.63623857,28.9,0.41388822,0.05081267,0.07828173,-1.8,-2,98825.60179
2151,2,FALSE,8/15/2018 22:45,377870.34,23.485346,-1.3593907,5.441431046,28.44143105,28.9,0.41388822,0.05081267,0.07828173,-0.7,-2,140071.7556
2152,2,FALSE,8/15/2018 22:50,381527.9,23.44448,-1.3242176,4.823788166,27.82378817,28.9,0.41388822,0.05081267,0.07828173,0.15,-2,206774.4344
2153,2,FALSE,8/15/2018 23:01,383087.78,23.440763,-1.3809965,0.554493189,23.55449319,28.9,0.41388822,0.05081267,0.07828173,0.39,-2,238535.1024
2154,2,FALSE,8/15/2018 23:12,49899.29,24.162601,-3.2089448,-7.738598824,15.26140118,28.9,0.41388822,0.05081267,0.039140865,0.19,-2,259030.7137
2155,2,FALSE,8/15/2018 23:23,372298.78,23.678843,-1.2832854,4.227982044,27.22798204,28.9,0.41388822,0.05081267,0.039140865,0.49,-2,247074.9016
2156,2,FALSE,8/15/2018 23:33,389091.1,23.277344,-1.4084663,5.953479767,28.95347977,28.9,0.41388822,0.05081267,0.039140865,-0.43,-2,160035.5065
2157,2,FALSE,8/15/2018 23:45,388377.75,23.25297,-1.9569545,9.919792175,32.91979218,28.9,0.41388822,0.05081267,0.039140865,-0.29,-2,169302.3474
2158,2,FALSE,8/15/2018 23:53,384411.75,23.296154,-1.3017845,2.595565796,25.5955658,28.9,0.41388822,0.05081267,0.039140865,-1.79,-2,101353.7757
2159,3,FALSE,8/16/2018 1:01,388116.9,23.333704,-1.808012,9.101066589,32.10106659,28.9,0.41388822,0.05081267,0.039140865,-1.35,-2,115844.9173
2160,3,FALSE,8/16/2018 0:10,388156.06,23.33623,-2.9151382,13.55008316,36.55008316,28.8,0.41388822,0,0.039140865,-1.29,-2,117957.7627
2161,3,FALSE,8/16/2018 0:22,49939.438,24.071413,-1.8991923,-3.260219574,19.73978043,28.7,0.41388822,0,0.039140865,0.39,-2,127453.1283
2162,3,FALSE,8/16/2018 0:33,374609.22,23.644194,-1.6736321,-1.998945713,21.00105429,28.6,0.41388822,0,0.039140865,-0.69,-2,139423.206
2163,3,FALSE,8/16/2018 0:43,389621.2,23.245487,-1.8944609,-3.211991072,19.78800893,28.5,0.41388822,0,0.039140865,-0.83,-2,137873.8483
2164,3,FALSE,8/16/2018 0:55,389626.47,23.213444,-1.5904859,-1.283279419,21.71672058,28.4,0.41388822,0,0.039140865,-1.81,-2,102252.9607
2165,3,FALSE,8/16/2018 1:04,385647.53,23.250416,-1.2976594,3.022067308,26.02206731,28.3,0.41388822,0,0.039140865,-1.33,-2,115844.9173
2166,3,FALSE,8/16/2018 1:10,387879.3,23.283443,-1.3038281,2.391038179,25.39103818,28.3,0.41388822,0,0.039140865,-1.19,-2,121457.0162
2167,3,FALSE,8/16/2018 1:20,386029.28,23.289991,-1.3471429,1.286200285,24.28620028,28.3,0.41388822,0,0.039140865,-0.66,-2,145363.6771
2168,3,FALSE,8/16/2018 1:32,48966.633,24.025904,-1.9347981,-3.390219927,19.60978007,28.3,0.41388822,0,0.039140865,0.32,-2,150901.2718
2169,3,FALSE,8/16/2018 1:43,368082.66,23.605017,-1.2707826,3.517914057,26.51791406,28.3,0.41388822,0,0.039140865,-0.27,-2,161881.8833
2170,3,FALSE,8/16/2018 1:53,380384.22,23.204908,-3.564118,15.66192436,38.66192436,28.3,0.41388822,0,0.039140865,-0.6,-2,146548.7421
2171,3,FALSE,8/16/2018 2:06,378766,23.171078,-2.288597,-5.052894592,17.94710541,28.3,0.41388822,0,0.039140865,-0.6,-2,145410.1213
2172,3,FALSE,8/16/2018 2:13,375863.97,23.207336,-1.8372799,-2.877996445,20.12200356,28.3,0.41388822,0,0.039140865,-1.06,-2,122634.7213
2173,3,FALSE,8/16/2018 2:20,380618.38,23.240917,-1.7602682,8.807348251,31.80734825,28.3,0.41388822,0,0.039140865,-1.31,-2,114829.7845
2174,3,FALSE,8/16/2018 2:30,381862.4,23.249067,-1.3255507,1.801195979,24.80119598,28.3,0.41388822,0,0.039140865,-2.1,-2,93144.55472
2175,3,FALSE,8/16/2018 2:42,49266.52,23.984018,-3.4200115,-8.400229454,14.59977055,28.3,0.41388822,0,0.039140865,0.56,-1.9,87274.48727
2176,3,FALSE,8/16/2018 2:53,370710.16,23.569525,-1.3663298,5.631926537,28.63192654,28.3,0.41388822,0,0.039140865,-3.43,-2,68210.31143
2177,3,FALSE,8/16/2018 3:04,386834.3,23.172506,-1.3037649,3.280554295,26.28055429,28.3,0.41388822,0,0.039140865,-2.8,-2,80614.49191
2178,3,FALSE,8/16/2018 3:15,386510.1,23.13959,-1.715848,8.538990974,31.53899097,28.216667,0.41388822,0,0.039140865,-3.42,-2,71270.28134
2179,3,FALSE,8/16/2018 3:23,381496.12,23.17547,-1.3067902,2.847501278,25.84750128,28.133333,0.41388822,0,0.039140865,-3.47,-2,69695.68381
2180,3,FALSE,8/16/2018 3:30,384030,23.208073,-1.461746,-0.093732357,22.90626764,28.05,0.41388822,0,0.039140865,-2.47,-2,85830.22938
2181,3,FALSE,8/16/2018 3:40,382601.12,23.214865,-1.3935249,5.72219944,28.72219944,27.966667,0.41388822,0,0.039140865,-3,-2,76561.51982
